rep,seed,true_theta1,true_theta2,true_t_star,detected,first_detection_day,first_detection_tau,detection_delay,false_alarm,tau_error,abs_tau_error,tau_within_tolerance,sim_elapsed_seconds,detection_elapsed_seconds,total_elapsed_seconds
819,2844,0.1,0.2,30,true,40,34,10,false,4,4,false,,,
820,2845,0.1,0.2,30,true,60,52,30,false,22,22,false,,,
821,2846,0.1,0.2,30,false,,,,false,,,,,,
822,2847,0.1,0.2,30,true,40,34,10,false,4,4,false,,,
823,2848,0.1,0.2,30,false,,,,false,,,,,,
824,2849,0.1,0.2,30,true,50,41,20,false,11,11,false,,,
825,2850,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
826,2851,0.1,0.2,30,false,,,,false,,,,,,
827,2852,0.1,0.2,30,true,60,54,30,false,24,24,false,,,
828,2853,0.1,0.2,30,true,20,13,-10,true,-17,17,false,,,
829,2854,0.1,0.2,30,true,30,24,0,false,-6,6,false,,,
830,2855,0.1,0.2,30,false,,,,false,,,,,,
831,2856,0.1,0.2,30,true,30,22,0,false,-8,8,false,,,
832,2857,0.1,0.2,30,true,50,38,20,false,8,8,false,,,
833,2858,0.1,0.2,30,true,40,33,10,false,3,3,true,,,
834,2859,0.1,0.2,30,true,60,54,30,false,24,24,false,,,
835,2860,0.1,0.2,30,true,60,27,30,false,-3,3,true,,,
836,2861,0.1,0.2,30,true,20,13,-10,true,-17,17,false,,,
837,2862,0.1,0.2,30,true,60,53,30,false,23,23,false,,,
838,2863,0.1,0.2,30,true,60,27,30,false,-3,3,true,,,
839,2864,0.1,0.2,30,true,20,12,-10,true,-18,18,false,,,
840,2865,0.1,0.2,30,true,20,12,-10,true,-18,18,false,,,
841,2866,0.1,0.2,30,true,40,33,10,false,3,3,true,,,
842,2867,0.1,0.2,30,false,,,,false,,,,,,
843,2868,0.1,0.2,30,true,20,13,-10,true,-17,17,false,,,
844,2869,0.1,0.2,30,true,60,42,30,false,12,12,false,,,
845,2870,0.1,0.2,30,false,,,,false,,,,,,
846,2871,0.1,0.2,30,true,60,51,30,false,21,21,false,,,
847,2872,0.1,0.2,30,true,40,31,10,false,1,1,true,,,
848,2873,0.1,0.2,30,true,30,23,0,false,-7,7,false,,,
849,2874,0.1,0.2,30,true,50,37,20,false,7,7,false,,,
850,2875,0.1,0.2,30,true,60,46,30,false,16,16,false,,,
851,2876,0.1,0.2,30,true,60,32,30,false,2,2,true,,,
852,2877,0.1,0.2,30,true,20,12,-10,true,-18,18,false,,,
853,2878,0.1,0.2,30,false,,,,false,,,,,,
854,2879,0.1,0.2,30,true,20,11,-10,true,-19,19,false,,,
855,2880,0.1,0.2,30,true,20,12,-10,true,-18,18,false,,,
856,2881,0.1,0.2,30,true,40,33,10,false,3,3,true,,,
857,2882,0.1,0.2,30,true,20,13,-10,true,-17,17,false,,,
858,2883,0.1,0.2,30,true,50,40,20,false,10,10,false,,,
859,2884,0.1,0.2,30,true,30,23,0,false,-7,7,false,,,
860,2885,0.1,0.2,30,false,,,,false,,,,,,
861,2886,0.1,0.2,30,true,60,50,30,false,20,20,false,,,
862,2887,0.1,0.2,30,false,,,,false,,,,,,
863,2888,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
864,2889,0.1,0.2,30,true,60,17,30,false,-13,13,false,,,
865,2890,0.1,0.2,30,true,50,44,20,false,14,14,false,,,
866,2891,0.1,0.2,30,false,,,,false,,,,,,
867,2892,0.1,0.2,30,true,30,24,0,false,-6,6,false,,,
868,2893,0.1,0.2,30,false,,,,false,,,,,,
869,2894,0.1,0.2,30,true,40,32,10,false,2,2,true,,,
870,2895,0.1,0.2,30,true,50,25,20,false,-5,5,false,,,
871,2896,0.1,0.2,30,false,,,,false,,,,,,
872,2897,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
873,2898,0.1,0.2,30,true,30,23,0,false,-7,7,false,,,
874,2899,0.1,0.2,30,true,50,37,20,false,7,7,false,,,
875,2900,0.1,0.2,30,true,50,35,20,false,5,5,false,,,
876,2901,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
877,2902,0.1,0.2,30,true,50,44,20,false,14,14,false,,,
878,2903,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
879,2904,0.1,0.2,30,true,50,43,20,false,13,13,false,,,
880,2905,0.1,0.2,30,true,50,42,20,false,12,12,false,,,
881,2906,0.1,0.2,30,false,,,,false,,,,,,
882,2907,0.1,0.2,30,false,,,,false,,,,,,
883,2908,0.1,0.2,30,true,40,29,10,false,-1,1,true,,,
884,2909,0.1,0.2,30,true,50,35,20,false,5,5,false,,,
885,2910,0.1,0.2,30,true,20,12,-10,true,-18,18,false,,,
886,2911,0.1,0.2,30,true,50,43,20,false,13,13,false,,,
887,2912,0.1,0.2,30,true,20,13,-10,true,-17,17,false,,,
888,2913,0.1,0.2,30,false,,,,false,,,,,,
889,2914,0.1,0.2,30,true,50,43,20,false,13,13,false,,,
890,2915,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
891,2916,0.1,0.2,30,true,50,43,20,false,13,13,false,,,
892,2917,0.1,0.2,30,true,50,43,20,false,13,13,false,,,
893,2918,0.1,0.2,30,true,40,26,10,false,-4,4,false,,,
894,2919,0.1,0.2,30,true,50,33,20,false,3,3,true,,,
895,2920,0.1,0.2,30,true,60,53,30,false,23,23,false,,,
896,2921,0.1,0.2,30,true,50,35,20,false,5,5,false,,,
897,2922,0.1,0.2,30,true,40,33,10,false,3,3,true,,,
898,2923,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
899,2924,0.1,0.2,30,false,,,,false,,,,,,
900,2925,0.1,0.2,30,true,50,42,20,false,12,12,false,,,
901,2926,0.1,0.2,30,true,60,47,30,false,17,17,false,,,
902,2927,0.1,0.2,30,true,50,39,20,false,9,9,false,,,
903,2928,0.1,0.2,30,true,60,40,30,false,10,10,false,,,
904,2929,0.1,0.2,30,true,60,53,30,false,23,23,false,,,
905,2930,0.1,0.2,30,true,20,13,-10,true,-17,17,false,,,
906,2931,0.1,0.2,30,true,50,42,20,false,12,12,false,,,
907,2932,0.1,0.2,30,true,60,51,30,false,21,21,false,,,
908,2933,0.1,0.2,30,true,60,52,30,false,22,22,false,,,
909,2934,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
910,2935,0.1,0.2,30,false,,,,false,,,,,,
911,2936,0.1,0.2,30,true,50,44,20,false,14,14,false,,,
912,2937,0.1,0.2,30,true,50,43,20,false,13,13,false,,,
913,2938,0.1,0.2,30,true,40,33,10,false,3,3,true,,,
914,2939,0.1,0.2,30,true,50,42,20,false,12,12,false,,,
915,2940,0.1,0.2,30,true,60,46,30,false,16,16,false,,,
916,2941,0.1,0.2,30,true,40,31,10,false,1,1,true,,,
917,2942,0.1,0.2,30,true,60,53,30,false,23,23,false,,,
918,2943,0.1,0.2,30,true,50,41,20,false,11,11,false,,,
919,2944,0.1,0.2,30,true,50,31,20,false,1,1,true,,,
920,2945,0.1,0.2,30,true,40,30,10,false,0,0,true,,,
921,2946,0.1,0.2,30,true,40,32,10,false,2,2,true,,,
922,2947,0.1,0.2,30,true,30,22,0,false,-8,8,false,,,
923,2948,0.1,0.2,30,true,40,28,10,false,-2,2,true,,,
924,2949,0.1,0.2,30,true,60,47,30,false,17,17,false,,,
925,2950,0.1,0.2,30,true,40,34,10,false,4,4,false,,,
926,2951,0.1,0.2,30,false,,,,false,,,,,,
927,2952,0.1,0.2,30,true,20,13,-10,true,-17,17,false,,,
928,2953,0.1,0.2,30,false,,,,false,,,,,,
929,2954,0.1,0.2,30,false,,,,false,,,,,,
930,2955,0.1,0.2,30,true,60,44,30,false,14,14,false,,,
931,2956,0.1,0.2,30,false,,,,false,,,,,,
932,2957,0.1,0.2,30,true,30,21,0,false,-9,9,false,,,
933,2958,0.1,0.2,30,true,60,46,30,false,16,16,false,,,
934,2959,0.1,0.2,30,true,40,33,10,false,3,3,true,,,
935,2960,0.1,0.2,30,true,60,42,30,false,12,12,false,,,
936,2961,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
937,2962,0.1,0.2,30,true,50,41,20,false,11,11,false,,,
938,2963,0.1,0.2,30,true,40,24,10,false,-6,6,false,,,
939,2964,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
940,2965,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
941,2966,0.1,0.2,30,true,40,33,10,false,3,3,true,,,
942,2967,0.1,0.2,30,true,40,34,10,false,4,4,false,,,
943,2968,0.1,0.2,30,true,60,44,30,false,14,14,false,,,
944,2969,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
945,2970,0.1,0.2,30,true,40,30,10,false,0,0,true,,,
946,2971,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
947,2972,0.1,0.2,30,true,50,37,20,false,7,7,false,,,
948,2973,0.1,0.2,30,true,60,32,30,false,2,2,true,,,
949,2974,0.1,0.2,30,true,30,24,0,false,-6,6,false,,,
950,2975,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
951,2976,0.1,0.2,30,true,30,21,0,false,-9,9,false,,,
952,2977,0.1,0.2,30,true,50,25,20,false,-5,5,false,,,
953,2978,0.1,0.2,30,true,30,23,0,false,-7,7,false,,,
954,2979,0.1,0.2,30,false,,,,false,,,,,,
955,2980,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
956,2981,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
957,2982,0.1,0.2,30,true,40,33,10,false,3,3,true,,,
958,2983,0.1,0.2,30,true,50,38,20,false,8,8,false,,,
959,2984,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
960,2985,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
961,2986,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
962,2987,0.1,0.2,30,false,,,,false,,,,,,
963,2988,0.1,0.2,30,true,60,50,30,false,20,20,false,,,
964,2989,0.1,0.2,30,true,60,52,30,false,22,22,false,,,
965,2990,0.1,0.2,30,true,60,54,30,false,24,24,false,,,
966,2991,0.1,0.2,30,true,40,33,10,false,3,3,true,,,
967,2992,0.1,0.2,30,true,30,24,0,false,-6,6,false,,,
968,2993,0.1,0.2,30,false,,,,false,,,,,,
969,2994,0.1,0.2,30,true,50,42,20,false,12,12,false,,,
970,2995,0.1,0.2,30,true,30,21,0,false,-9,9,false,,,
971,2996,0.1,0.2,30,false,,,,false,,,,,,
972,2997,0.1,0.2,30,true,50,38,20,false,8,8,false,,,
973,2998,0.1,0.2,30,true,50,42,20,false,12,12,false,,,
974,2999,0.1,0.2,30,true,40,30,10,false,0,0,true,,,
975,3000,0.1,0.2,30,false,,,,false,,,,,,
976,3001,0.1,0.2,30,true,50,40,20,false,10,10,false,,,
977,3002,0.1,0.2,30,true,30,24,0,false,-6,6,false,,,
978,3003,0.1,0.2,30,true,20,13,-10,true,-17,17,false,,,
979,3004,0.1,0.2,30,true,40,34,10,false,4,4,false,,,
980,3005,0.1,0.2,30,true,50,44,20,false,14,14,false,,,
981,3006,0.1,0.2,30,true,60,38,30,false,8,8,false,,,
982,3007,0.1,0.2,30,false,,,,false,,,,,,
983,3008,0.1,0.2,30,true,40,32,10,false,2,2,true,,,
984,3009,0.1,0.2,30,true,40,30,10,false,0,0,true,,,
985,3010,0.1,0.2,30,true,40,29,10,false,-1,1,true,,,
986,3011,0.1,0.2,30,true,20,13,-10,true,-17,17,false,,,
987,3012,0.1,0.2,30,false,,,,false,,,,,,
988,3013,0.1,0.2,30,true,50,42,20,false,12,12,false,,,
989,3014,0.1,0.2,30,true,50,16,20,false,-14,14,false,,,
990,3015,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
991,3016,0.1,0.2,30,true,30,23,0,false,-7,7,false,,,
992,3017,0.1,0.2,30,true,20,14,-10,true,-16,16,false,,,
993,3018,0.1,0.2,30,true,50,36,20,false,6,6,false,,,
994,3019,0.1,0.2,30,true,30,24,0,false,-6,6,false,,,
995,3020,0.1,0.2,30,false,,,,false,,,,,,
996,3021,0.1,0.2,30,true,30,24,0,false,-6,6,false,,,
997,3022,0.1,0.2,30,true,60,32,30,false,2,2,true,,,
998,3023,0.1,0.2,30,true,30,22,0,false,-8,8,false,,,
999,3024,0.1,0.2,30,false,,,,false,,,,,,
1000,3025,0.1,0.2,30,true,60,48,30,false,18,18,false,,,
